id,repo,target_file,kind,signature,base_status,base_compiles,base_files,base_secs,base_hash,new_status,new_compiles,new_files,new_secs,new_hash
checkstyle-0096,checkstyle,com/puppycrawl/tools/checkstyle/api/JavadocCommentsTokenTypes.java,field,"com.puppycrawl.tools.checkstyle.api.JavadocCommentsTokenTypes#PARAM_BLOCK_TAG",ok,compiles,2,23.4,a9eb5905f679,ok,compiles,2,19.8,a9eb5905f679
checkstyle-0097,checkstyle,com/puppycrawl/tools/checkstyle/JavaAstVisitor.java,method,"com.puppycrawl.tools.checkstyle.JavaAstVisitor#buildExpressionNode(ParseTree)",ok,compiles,7,24.7,c7de57fc7548,ok,compiles,7,18.6,c7de57fc7548
checkstyle-0098,checkstyle,com/puppycrawl/tools/checkstyle/utils/CheckUtil.java,method,"com.puppycrawl.tools.checkstyle.utils.CheckUtil#parseClassNames(String...)",ok,compiles,2,22.9,25619d5ba096,ok,compiles,2,16.8,25619d5ba096
checkstyle-0099,checkstyle,com/puppycrawl/tools/checkstyle/checks/coding/EqualsAvoidNullCheck.java,method,"com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheck#astTypeIsClassOrEnumOrRecordDef(int)",ok,compiles,8,22.6,5c4d1c16ff8f,ok,compiles,8,17.1,5c4d1c16ff8f
checkstyle-0100,checkstyle,com/puppycrawl/tools/checkstyle/filters/SuppressionsLoader.java,field,"com.puppycrawl.tools.checkstyle.filters.SuppressionsLoader#DTD_PUBLIC_CS_ID_1_2_XPATH_EXPERIMENTAL",ok,compiles,2,20.7,d6e04dafcf58,ok,compiles,2,14.9,d6e04dafcf58
commons-io-0001,commons-io,org/apache/commons/io/input/CountingInputStream.java,method,"org.apache.commons.io.input.CountingInputStream#CountingInputStream(InputStream)",ok,compiles,2,13.3,39919d53e689,ok,compiles,2,14.5,39919d53e689
commons-io-0002,commons-io,org/apache/commons/io/input/UncheckedFilterInputStream.java,method,"org.apache.commons.io.input.UncheckedFilterInputStream#available()",ok,fails,3,13.3,264555cccb68,ok,fails,3,13.8,264555cccb68
commons-io-0003,commons-io,org/apache/commons/io/function/IOStream.java,method,"org.apache.commons.io.function.IOStream#sorted(IOComparator<?superT>)",crash,na,0,11.8,da39a3ee5e6b,crash,na,0,13.0,da39a3ee5e6b
commons-io-0004,commons-io,org/apache/commons/io/monitor/FileAlterationObserver.java,method,"org.apache.commons.io.monitor.FileAlterationObserver.Builder#setIOCase(IOCase)",ok,compiles,5,13.7,067440f8951d,ok,compiles,5,12.4,067440f8951d
commons-io-0005,commons-io,org/apache/commons/io/filefilter/PrefixFileFilter.java,method,"org.apache.commons.io.filefilter.PrefixFileFilter#PrefixFileFilter(String,IOCase)",ok,compiles,6,18.0,7cf7815de44c,ok,compiles,6,14.3,7cf7815de44c
commons-io-0006,commons-io,org/apache/commons/io/output/UncheckedAppendableImpl.java,method,"org.apache.commons.io.output.UncheckedAppendableImpl#UncheckedAppendableImpl(Appendable)",ok,compiles,2,13.9,c42b812aec20,ok,compiles,2,12.0,c42b812aec20
commons-io-0007,commons-io,org/apache/commons/io/Charsets.java,method,"org.apache.commons.io.Charsets#toCharset(Charset)",ok,compiles,1,11.0,fa00755ebb06,ok,compiles,1,9.9,fa00755ebb06
commons-io-0008,commons-io,org/apache/commons/io/HexDump.java,method,"org.apache.commons.io.HexDump#dump(byte[],long,OutputStream,int)",ok,compiles,3,12.4,ede7d11fcd48,ok,compiles,3,11.2,ede7d11fcd48
commons-io-0009,commons-io,org/apache/commons/io/file/CopyDirectoryVisitor.java,method,"org.apache.commons.io.file.CopyDirectoryVisitor#getCopyOptions()",ok,compiles,4,11.6,d6ee1f1f2acc,ok,compiles,4,11.4,d6ee1f1f2acc
commons-io-0010,commons-io,org/apache/commons/io/FileUtils.java,method,"org.apache.commons.io.FileUtils#copyFileToDirectory(File,File,boolean)",ok,compiles,1,10.4,21b25c35eefc,ok,compiles,1,11.3,21b25c35eefc
commons-io-0011,commons-io,org/apache/commons/io/filefilter/AbstractFileFilter.java,method,"org.apache.commons.io.filefilter.AbstractFileFilter#toString()",ok,compiles,4,12.4,10e148737811,ok,compiles,4,12.6,10e148737811
commons-io-0012,commons-io,org/apache/commons/io/file/Counters.java,method,"org.apache.commons.io.file.Counters.LongPathCounters#LongPathCounters()",ok,compiles,1,10.2,b12aa1ac856c,ok,compiles,1,10.4,b12aa1ac856c
commons-io-0013,commons-io,org/apache/commons/io/DirectoryWalker.java,method,"org.apache.commons.io.DirectoryWalker.CancelException#CancelException(File,int)",ok,compiles,1,11.4,3c042abc7b3e,ok,compiles,1,10.7,3c042abc7b3e
commons-io-0014,commons-io,org/apache/commons/io/filefilter/SymbolicLinkFileFilter.java,method,"org.apache.commons.io.filefilter.SymbolicLinkFileFilter#SymbolicLinkFileFilter(FileVisitResult,FileVisitResult)",ok,compiles,5,12.4,07c5f5ddf907,ok,compiles,5,11.1,07c5f5ddf907
commons-io-0015,commons-io,org/apache/commons/io/input/ProxyReader.java,method,"org.apache.commons.io.input.ProxyReader#markSupported()",ok,compiles,1,9.6,24dd818b4b28,ok,compiles,1,8.7,24dd818b4b28
commons-io-0016,commons-io,org/apache/commons/io/input/ProxyReader.java,method,"org.apache.commons.io.input.ProxyReader#read()",ok,compiles,2,11.3,ad5ff89112aa,ok,compiles,2,12.7,ad5ff89112aa
commons-io-0017,commons-io,org/apache/commons/io/FileUtils.java,method,"org.apache.commons.io.FileUtils#listFiles(File,List<File>,boolean,FilenameFilter)",ok,compiles,1,11.4,023ddab679d1,ok,compiles,1,12.4,023ddab679d1
commons-io-0018,commons-io,org/apache/commons/io/file/CopyDirectoryVisitor.java,method,"org.apache.commons.io.file.CopyDirectoryVisitor#getTargetDirectory()",ok,compiles,4,12.3,b3de74c0a1f0,ok,compiles,4,13.6,b3de74c0a1f0
commons-io-0019,commons-io,org/apache/commons/io/input/MessageDigestInputStream.java,method,"org.apache.commons.io.input.MessageDigestInputStream#MessageDigestInputStream(Builder)",ok,compiles,7,13.4,b8c02030cd69,ok,compiles,7,14.7,b8c02030cd69
commons-io-0020,commons-io,org/apache/commons/io/function/IOSpliterator.java,method,"org.apache.commons.io.function.IOSpliterator#tryAdvance(IOConsumer<?superT>)",ok,fails,2,11.0,03732415e327,ok,fails,2,12.6,03732415e327
commons-io-0021,commons-io,org/apache/commons/io/comparator/PathFileComparator.java,field,"org.apache.commons.io.comparator.PathFileComparator#PATH_INSENSITIVE_COMPARATOR",ok,compiles,3,11.5,3521f323fc11,ok,compiles,3,11.8,3521f323fc11
commons-io-0022,commons-io,org/apache/commons/io/serialization/ValidatingObjectInputStream.java,method,"org.apache.commons.io.serialization.ValidatingObjectInputStream.Builder#accept(Pattern)",ok,fails,6,12.3,c9022def49c9,ok,fails,6,12.0,c9022def49c9
commons-io-0023,commons-io,org/apache/commons/io/output/AbstractByteArrayOutputStream.java,field,"org.apache.commons.io.output.AbstractByteArrayOutputStream#count",ok,compiles,1,12.3,314f19bf83dd,ok,compiles,1,11.1,314f19bf83dd
commons-io-0024,commons-io,org/apache/commons/io/function/IOSpliterator.java,method,"org.apache.commons.io.function.IOSpliterator#getComparator()",ok,compiles,2,11.8,03ee0b3877c0,ok,compiles,2,10.5,03ee0b3877c0
commons-io-0025,commons-io,org/apache/commons/io/filefilter/PathVisitorFileFilter.java,method,"org.apache.commons.io.filefilter.PathVisitorFileFilter#visitFile(Path,BasicFileAttributes)",ok,compiles,5,15.6,14d1787372df,ok,compiles,5,15.5,14d1787372df
commons-io-0026,commons-io,org/apache/commons/io/EndianUtils.java,method,"org.apache.commons.io.EndianUtils#writeSwappedDouble(OutputStream,double)",ok,compiles,1,12.3,100d248e4870,ok,compiles,1,11.1,100d248e4870
commons-io-0027,commons-io,org/apache/commons/io/filefilter/AbstractFileFilter.java,method,"org.apache.commons.io.filefilter.AbstractFileFilter#visitFile(Path,BasicFileAttributes)",ok,compiles,4,12.8,9745f6837d61,ok,compiles,4,14.3,9745f6837d61
commons-io-0028,commons-io,org/apache/commons/io/file/CountingPathVisitor.java,method,"org.apache.commons.io.file.CountingPathVisitor#toString()",ok,compiles,4,12.6,76357d1634c1,ok,compiles,4,13.0,76357d1634c1
commons-io-0029,commons-io,org/apache/commons/io/IOUtils.java,field,"org.apache.commons.io.IOUtils.ScratchBytes#INSTANCE",ok,compiles,1,12.3,ae9bbfa32a41,ok,compiles,1,13.1,ae9bbfa32a41
commons-io-0030,commons-io,org/apache/commons/io/input/TailerListenerAdapter.java,method,"org.apache.commons.io.input.TailerListenerAdapter#handle(Exception)",ok,compiles,2,12.2,9ae605d6c5f4,ok,compiles,2,14.5,9ae605d6c5f4
commons-io-0031,commons-io,org/apache/commons/io/input/UnsynchronizedBufferedReader.java,method,"org.apache.commons.io.input.UnsynchronizedBufferedReader#mark(int)",ok,compiles,2,11.4,460631ffd480,ok,compiles,2,12.3,460631ffd480
commons-io-0032,commons-io,org/apache/commons/io/input/ProxyReader.java,method,"org.apache.commons.io.input.ProxyReader#beforeRead(int)",ok,compiles,1,13.5,d3e50edf9f54,ok,compiles,1,12.5,d3e50edf9f54
commons-io-0033,commons-io,org/apache/commons/io/filefilter/MagicNumberFileFilter.java,method,"org.apache.commons.io.filefilter.MagicNumberFileFilter#toString()",ok,compiles,5,16.1,148541693c5b,ok,compiles,5,17.0,148541693c5b
commons-io-0034,commons-io,org/apache/commons/io/input/UnsynchronizedReader.java,method,"org.apache.commons.io.input.UnsynchronizedReader#checkOpen()",ok,compiles,2,9.9,c8c9ed526d4c,ok,compiles,2,12.8,c8c9ed526d4c
commons-io-0035,commons-io,org/apache/commons/io/input/UnsynchronizedBufferedInputStream.java,method,"org.apache.commons.io.input.UnsynchronizedBufferedInputStream#close()",ok,compiles,2,9.6,b9301d51be5d,ok,compiles,2,11.9,b9301d51be5d
commons-io-0036,commons-io,org/apache/commons/io/output/UncheckedFilterWriter.java,method,"org.apache.commons.io.output.UncheckedFilterWriter#close()",ok,fails,3,13.7,d6fc3e688532,ok,fails,3,12.7,d6fc3e688532
commons-io-0037,commons-io,org/apache/commons/io/file/Counters.java,method,"org.apache.commons.io.file.Counters.AbstractPathCounters#equals(Object)",ok,compiles,1,13.6,a6f081f9339e,ok,compiles,1,12.7,a6f081f9339e
commons-io-0038,commons-io,org/apache/commons/io/output/ClosedWriter.java,method,"org.apache.commons.io.output.ClosedWriter#flush()",ok,compiles,1,11.4,8fb432802637,ok,compiles,1,11.2,8fb432802637
commons-io-0039,commons-io,org/apache/commons/io/build/AbstractOrigin.java,field,"org.apache.commons.io.build.AbstractOrigin.URIOrigin.URIOpenOption#connectTimeout",ok,compiles,3,12.8,6e03440a352b,ok,compiles,3,12.9,6e03440a352b
commons-io-0040,commons-io,org/apache/commons/io/FileCleaner.java,method,"org.apache.commons.io.FileCleaner#track(String,Object,FileDeleteStrategy)",ok,compiles,3,12.2,07b15e7b5f59,ok,compiles,3,14.1,07b15e7b5f59
commons-io-0041,commons-io,org/apache/commons/io/IOUtils.java,method,"org.apache.commons.io.IOUtils#toBufferedInputStream(InputStream)",ok,compiles,3,13.7,b9547bb626ce,ok,compiles,3,14.5,b9547bb626ce
commons-io-0042,commons-io,org/apache/commons/io/output/UnsynchronizedByteArrayOutputStream.java,method,"org.apache.commons.io.output.UnsynchronizedByteArrayOutputStream#reset()",ok,compiles,2,12.9,4a91ad4e539a,ok,compiles,2,12.1,4a91ad4e539a
commons-io-0043,commons-io,org/apache/commons/io/filefilter/DelegateFileFilter.java,field,"org.apache.commons.io.filefilter.DelegateFileFilter#fileFilter",ok,compiles,5,15.4,0e4cbe358f1d,ok,compiles,5,13.8,0e4cbe358f1d
commons-io-0044,commons-io,org/apache/commons/io/output/NullOutputStream.java,field,"org.apache.commons.io.output.NullOutputStream#NULL_OUTPUT_STREAM",ok,compiles,1,14.3,043c8204c647,ok,compiles,1,12.8,043c8204c647
commons-io-0045,commons-io,org/apache/commons/io/monitor/FileAlterationListener.java,method,"org.apache.commons.io.monitor.FileAlterationListener#onStart(FileAlterationObserver)",ok,compiles,2,10.2,89e296f7bdfd,ok,compiles,2,10.4,89e296f7bdfd
commons-io-0046,commons-io,org/apache/commons/io/input/UnsynchronizedFilterInputStream.java,method,"org.apache.commons.io.input.UnsynchronizedFilterInputStream#read(byte[])",ok,compiles,1,13.3,2c6f275da913,ok,compiles,1,12.2,2c6f275da913
commons-io-0047,commons-io,org/apache/commons/io/input/CountingInputStream.java,method,"org.apache.commons.io.input.CountingInputStream#CountingInputStream(InputStream,ProxyInputStream.AbstractBuilder<?,?>)",ok,compiles,6,14.4,bf81d0ad63e2,ok,compiles,6,12.4,bf81d0ad63e2
commons-io-0048,commons-io,org/apache/commons/io/RandomAccessFileMode.java,method,"org.apache.commons.io.RandomAccessFileMode#create(String)",ok,compiles,2,12.0,73a18feb5a15,ok,compiles,2,11.1,73a18feb5a15
commons-io-0049,commons-io,org/apache/commons/io/IOUtils.java,method,"org.apache.commons.io.IOUtils#read(Reader,char[],int,int)",ok,compiles,1,11.4,864f87cd0376,ok,compiles,1,10.9,864f87cd0376
commons-io-0050,commons-io,org/apache/commons/io/output/WriterOutputStream.java,field,"org.apache.commons.io.output.WriterOutputStream#decoderOut",ok,compiles,1,9.1,5d8b90735efa,ok,compiles,1,9.6,5d8b90735efa
commons-io-0051,commons-io,org/apache/commons/io/IOUtils.java,method,"org.apache.commons.io.IOUtils#closeQuietly(Writer)",ok,compiles,1,9.8,63608e5052cf,ok,compiles,1,9.4,63608e5052cf
commons-io-0052,commons-io,org/apache/commons/io/FileSystem.java,method,"org.apache.commons.io.FileSystem#getReservedFileNames()",ok,compiles,1,11.0,51464f4f4e61,ok,compiles,1,12.3,51464f4f4e61
commons-io-0053,commons-io,org/apache/commons/io/input/ClosedReader.java,method,"org.apache.commons.io.input.ClosedReader#close()",ok,compiles,1,9.2,16ba9b40d72e,ok,compiles,1,11.5,16ba9b40d72e
commons-io-0054,commons-io,org/apache/commons/io/comparator/NameFileComparator.java,field,"org.apache.commons.io.comparator.NameFileComparator#NAME_INSENSITIVE_COMPARATOR",ok,compiles,3,11.3,260453a99fe4,ok,compiles,3,12.3,260453a99fe4
commons-io-0055,commons-io,org/apache/commons/io/input/CircularInputStream.java,method,"org.apache.commons.io.input.CircularInputStream#read()",ok,compiles,3,11.4,b7e0e26a4a7c,ok,compiles,3,11.1,b7e0e26a4a7c
commons-io-0056,commons-io,org/apache/commons/io/filefilter/WildcardFileFilter.java,method,"org.apache.commons.io.filefilter.WildcardFileFilter#requireWildcards(T)",ok,compiles,5,16.8,de325b8f64da,ok,compiles,5,17.2,de325b8f64da
commons-io-0057,commons-io,org/apache/commons/io/LineIterator.java,method,"org.apache.commons.io.LineIterator#next()",ok,compiles,1,12.8,72ada9224ec1,ok,compiles,1,13.1,72ada9224ec1
commons-io-0058,commons-io,org/apache/commons/io/FileSystemUtils.java,method,"org.apache.commons.io.FileSystemUtils#FileSystemUtils()",ok,compiles,1,12.5,cde5b0599150,ok,compiles,1,11.8,cde5b0599150
commons-io-0059,commons-io,org/apache/commons/io/FileUtils.java,method,"org.apache.commons.io.FileUtils#copyDirectory(File,File)",ok,compiles,1,12.4,0c8bdd1fae0f,ok,compiles,1,10.2,0c8bdd1fae0f
commons-io-0060,commons-io,org/apache/commons/io/CloseableURLConnection.java,method,"org.apache.commons.io.CloseableURLConnection#getInputStream()",ok,compiles,1,12.1,136ed6735567,ok,compiles,1,12.5,136ed6735567
commons-io-0061,commons-io,org/apache/commons/io/file/attribute/FileTimes.java,field,"org.apache.commons.io.file.attribute.FileTimes#HUNDRED_NANOS_PER_SECOND_BD",ok,compiles,1,10.6,f71d6c8e8f9d,ok,compiles,1,10.7,f71d6c8e8f9d
commons-io-0062,commons-io,org/apache/commons/io/IOUtils.java,method,"org.apache.commons.io.IOUtils#copyToOutputStream(InputStream,long,int)",ok,compiles,9,18.7,260b1f998408,ok,compiles,9,20.8,260b1f998408
commons-io-0063,commons-io,org/apache/commons/io/input/Tailer.java,method,"org.apache.commons.io.input.Tailer#create(File,TailerListener,long,boolean)",ok,compiles,6,15.0,b16dbbaace5d,ok,compiles,6,17.0,b16dbbaace5d
commons-io-0064,commons-io,org/apache/commons/io/input/SwappedDataInputStream.java,method,"org.apache.commons.io.input.SwappedDataInputStream#readUTF()",ok,compiles,3,14.0,0cffe79a4061,ok,compiles,3,15.8,0cffe79a4061
commons-io-0065,commons-io,org/apache/commons/io/monitor/FileEntry.java,field,"org.apache.commons.io.monitor.FileEntry#exists",ok,compiles,1,10.3,f93e19b2d3cb,ok,compiles,1,12.0,f93e19b2d3cb
commons-io-0066,commons-io,org/apache/commons/io/comparator/ReverseFileComparator.java,field,"org.apache.commons.io.comparator.ReverseFileComparator#serialVersionUID",ok,compiles,2,11.0,747218e299c0,ok,compiles,2,10.6,747218e299c0
commons-io-0067,commons-io,org/apache/commons/io/file/CountingPathVisitor.java,method,"org.apache.commons.io.file.CountingPathVisitor#CountingPathVisitor(AbstractBuilder<?,?>)",ok,compiles,7,15.2,0e0d1a582b41,ok,compiles,7,14.3,0e0d1a582b41
commons-io-0068,commons-io,org/apache/commons/io/FileUtils.java,method,"org.apache.commons.io.FileUtils#isFileNewer(File,File)",ok,fails,4,13.9,1dbc51846121,ok,fails,4,12.3,1dbc51846121
commons-io-0069,commons-io,org/apache/commons/io/channels/CloseShieldChannelHandler.java,method,"org.apache.commons.io.channels.CloseShieldChannelHandler#invoke(Object,Method,Object[])",ok,compiles,1,13.4,5998bc8ee6d6,ok,compiles,1,12.5,5998bc8ee6d6
commons-io-0070,commons-io,org/apache/commons/io/input/MessageDigestCalculatingInputStream.java,method,"org.apache.commons.io.input.MessageDigestCalculatingInputStream#getDefaultMessageDigest()",ok,compiles,3,14.3,672f4675e82d,ok,compiles,3,14.4,672f4675e82d
commons-io-0071,commons-io,org/apache/commons/io/FilenameUtils.java,method,"org.apache.commons.io.FilenameUtils#wildcardMatchOnSystem(String,String)",ok,compiles,3,12.7,6726118e28f8,ok,compiles,3,13.3,6726118e28f8
commons-io-0072,commons-io,org/apache/commons/io/file/PathUtils.java,method,"org.apache.commons.io.file.PathUtils#toFileVisitOptionSet(FileVisitOption...)",ok,compiles,1,10.3,5dec07c0f929,ok,compiles,1,11.8,5dec07c0f929
commons-io-0073,commons-io,org/apache/commons/io/filefilter/PrefixFileFilter.java,method,"org.apache.commons.io.filefilter.PrefixFileFilter#accept(Path,BasicFileAttributes)",ok,compiles,6,16.7,0d9f4aa1a42f,ok,compiles,6,17.5,0d9f4aa1a42f
commons-io-0074,commons-io,org/apache/commons/io/output/ProxyCollectionWriter.java,method,"org.apache.commons.io.output.ProxyCollectionWriter#ProxyCollectionWriter(Collection<Writer>)",ok,compiles,2,10.7,2e3da827b166,ok,compiles,2,12.8,2e3da827b166
commons-io-0075,commons-io,org/apache/commons/io/FileUtils.java,method,"org.apache.commons.io.FileUtils#copyFile(File,OutputStream)",ok,compiles,2,11.2,b9ad3d6fc0fe,ok,compiles,2,11.9,b9ad3d6fc0fe
commons-io-0076,commons-io,org/apache/commons/io/serialization/ValidatingObjectInputStream.java,method,"org.apache.commons.io.serialization.ValidatingObjectInputStream#accept(Class<?>...)",ok,fails,2,13.2,6a9399926666,ok,fails,2,14.0,6a9399926666
commons-io-0077,commons-io,org/apache/commons/io/input/ChecksumInputStream.java,method,"org.apache.commons.io.input.ChecksumInputStream#afterRead(int)",ok,compiles,4,14.6,e4766ab684e6,ok,compiles,4,16.1,e4766ab684e6
commons-io-0078,commons-io,org/apache/commons/io/build/AbstractOrigin.java,method,"org.apache.commons.io.build.AbstractOrigin#getRandomAccessFile(OpenOption...)",ok,compiles,4,13.7,09f86402c645,ok,compiles,4,15.1,09f86402c645
commons-io-0079,commons-io,org/apache/commons/io/filefilter/IOFileFilter.java,method,"org.apache.commons.io.filefilter.IOFileFilter#matches(Path)",ok,compiles,2,14.5,8d075c641d84,ok,compiles,2,14.3,8d075c641d84
commons-io-0080,commons-io,org/apache/commons/io/IOUtils.java,method,"org.apache.commons.io.IOUtils#length(CharSequence)",ok,compiles,1,13.2,d30f3406d317,ok,compiles,1,13.6,d30f3406d317
commons-io-0081,commons-io,org/apache/commons/io/filefilter/SuffixFileFilter.java,method,"org.apache.commons.io.filefilter.SuffixFileFilter#accept(File)",ok,compiles,5,18.1,91cbaab0b3db,ok,compiles,5,16.8,91cbaab0b3db
commons-io-0082,commons-io,org/apache/commons/io/function/IOStream.java,method,"org.apache.commons.io.function.IOStream#distinct()",ok,fails,2,14.5,7f479cc0c4c1,ok,fails,2,12.7,7f479cc0c4c1
commons-io-0083,commons-io,org/apache/commons/io/output/LockableFileWriter.java,method,"org.apache.commons.io.output.LockableFileWriter.Builder#checkOriginFile()",ok,compiles,6,14.5,550500b091ac,ok,compiles,6,13.8,550500b091ac
commons-io-0084,commons-io,org/apache/commons/io/input/XmlStreamReader.java,method,"org.apache.commons.io.input.XmlStreamReader#toEncodingLenient(String,XmlStreamReaderException)",ok,compiles,2,15.0,70cf1e95e7f0,ok,compiles,2,14.5,70cf1e95e7f0
commons-io-0085,commons-io,org/apache/commons/io/input/BoundedInputStream.java,method,"org.apache.commons.io.input.BoundedInputStream#read(byte[],int,int)",ok,compiles,3,14.3,128848b1fb17,ok,compiles,3,16.0,128848b1fb17
commons-io-0086,commons-io,org/apache/commons/io/IOUtils.java,method,"org.apache.commons.io.IOUtils#write(String,OutputStream,Charset)",ok,compiles,2,13.2,36f794fdac0a,ok,compiles,2,14.2,36f794fdac0a
commons-io-0087,commons-io,org/apache/commons/io/monitor/FileAlterationMonitor.java,field,"org.apache.commons.io.monitor.FileAlterationMonitor#EMPTY_ARRAY",ok,compiles,2,12.0,dbf635386a7d,ok,compiles,2,12.0,dbf635386a7d
commons-io-0088,commons-io,org/apache/commons/io/file/PathUtils.java,method,"org.apache.commons.io.file.PathUtils#getPath(String,String)",ok,compiles,1,12.7,35af449d4270,ok,compiles,1,13.0,35af449d4270
commons-io-0089,commons-io,org/apache/commons/io/file/PathUtils.java,field,"org.apache.commons.io.file.PathUtils#EMPTY_DELETE_OPTION_ARRAY",ok,compiles,2,10.8,ebc45c3c9ccb,ok,compiles,2,10.2,ebc45c3c9ccb
commons-io-0090,commons-io,org/apache/commons/io/IOUtils.java,method,"org.apache.commons.io.IOUtils#closeQuietly(Socket)",ok,compiles,1,12.3,30a29d4035b1,ok,compiles,1,10.9,30a29d4035b1
commons-io-0091,commons-io,org/apache/commons/io/filefilter/FileFileFilter.java,field,"org.apache.commons.io.filefilter.FileFileFilter#serialVersionUID",ok,compiles,5,15.4,5dffb080a0ef,ok,compiles,5,14.9,5dffb080a0ef
commons-io-0092,commons-io,org/apache/commons/io/input/InfiniteCircularInputStream.java,method,"org.apache.commons.io.input.InfiniteCircularInputStream#InfiniteCircularInputStream(byte[])",ok,compiles,3,10.6,39d655af0781,ok,compiles,3,9.4,39d655af0781
commons-io-0093,commons-io,org/apache/commons/io/filefilter/OrFileFilter.java,field,"org.apache.commons.io.filefilter.OrFileFilter#serialVersionUID",ok,compiles,6,15.6,241d9610feae,ok,compiles,6,16.3,241d9610feae
commons-io-0094,commons-io,org/apache/commons/io/function/UncheckedIOIterable.java,method,"org.apache.commons.io.function.UncheckedIOIterable#iterator()",ok,compiles,4,12.2,be91cc50e216,ok,compiles,4,13.0,be91cc50e216
commons-io-0095,commons-io,org/apache/commons/io/output/DeferredFileOutputStream.java,field,"org.apache.commons.io.output.DeferredFileOutputStream#directory",ok,compiles,2,11.9,b131ad8fc0b9,ok,compiles,2,13.2,b131ad8fc0b9
commons-io-0096,commons-io,org/apache/commons/io/file/attribute/FileTimes.java,method,"org.apache.commons.io.file.attribute.FileTimes#ntfsTimeToFileTime(long)",ok,compiles,1,9.9,ce9c5906d053,ok,compiles,1,11.0,ce9c5906d053
commons-io-0097,commons-io,org/apache/commons/io/FileUtils.java,method,"org.apache.commons.io.FileUtils#toSuffixFileFilter(String...)",ok,compiles,6,17.4,df6e275304fa,ok,compiles,6,16.8,df6e275304fa
commons-io-0098,commons-io,org/apache/commons/io/FileCleaningTracker.java,field,"org.apache.commons.io.FileCleaningTracker#refQueue",ok,compiles,1,11.9,df89bd08da79,ok,compiles,1,12.0,df89bd08da79
commons-io-0099,commons-io,org/apache/commons/io/filefilter/FileFilterUtils.java,method,"org.apache.commons.io.filefilter.FileFilterUtils#prefixFileFilter(String,IOCase)",ok,compiles,7,15.3,b5f4eac72e78,ok,compiles,7,16.6,b5f4eac72e78
commons-io-0100,commons-io,org/apache/commons/io/input/XmlStreamReader.java,field,"org.apache.commons.io.input.XmlStreamReader#XML_GUESS_BYTES",ok,compiles,2,13.3,463726bb39b5,ok,compiles,2,15.0,463726bb39b5
commons-lang-0001,commons-lang,org/apache/commons/lang3/time/DateUtils.java,method,"org.apache.commons.lang3.time.DateUtils#truncatedCompareTo(Calendar,Calendar,int)",ok,compiles,1,15.2,ac131365b629,ok,compiles,1,19.6,ac131365b629
commons-lang-0002,commons-lang,org/apache/commons/lang3/SystemProperties.java,method,"org.apache.commons.lang3.SystemProperties#getFtpProxyHost()",ok,compiles,1,21.7,f4335566ecf1,ok,compiles,1,19.7,f4335566ecf1
commons-lang-0003,commons-lang,org/apache/commons/lang3/text/StrMatcher.java,method,"org.apache.commons.lang3.text.StrMatcher#charSetMatcher(char...)",ok,compiles,2,22.4,a773b4712f71,ok,compiles,2,21.6,a773b4712f71
commons-lang-0004,commons-lang,org/apache/commons/lang3/mutable/MutableByte.java,method,"org.apache.commons.lang3.mutable.MutableByte#incrementAndGet()",ok,compiles,2,22.7,636b7e9a7678,ok,compiles,2,21.3,636b7e9a7678
commons-lang-0005,commons-lang,org/apache/commons/lang3/ArrayUtils.java,method,"org.apache.commons.lang3.ArrayUtils#removeAllOccurences(char[],char)",ok,compiles,1,24.7,114a127d54b7,ok,compiles,1,23.3,114a127d54b7
commons-lang-0006,commons-lang,org/apache/commons/lang3/text/StrBuilder.java,method,"org.apache.commons.lang3.text.StrBuilder#append(char)",ok,compiles,2,25.2,777be227248c,ok,compiles,2,24.1,777be227248c
commons-lang-0007,commons-lang,org/apache/commons/lang3/SystemUtils.java,field,"org.apache.commons.lang3.SystemUtils#IS_OS_WINDOWS_NT",ok,compiles,1,19.8,55de321fa9d4,ok,compiles,1,19.1,55de321fa9d4
commons-lang-0008,commons-lang,org/apache/commons/lang3/builder/ToStringStyle.java,method,"org.apache.commons.lang3.builder.ToStringStyle#appendDetail(StringBuffer,String,byte[])",ok,compiles,1,21.1,97199c6af33d,ok,compiles,1,19.8,97199c6af33d
commons-lang-0009,commons-lang,org/apache/commons/lang3/builder/ReflectionDiffBuilder.java,method,"org.apache.commons.lang3.builder.ReflectionDiffBuilder#build()",ok,compiles,7,23.0,db58a35128aa,ok,compiles,7,23.3,db58a35128aa
commons-lang-0010,commons-lang,org/apache/commons/lang3/mutable/MutableFloat.java,method,"org.apache.commons.lang3.mutable.MutableFloat#subtract(float)",ok,compiles,2,20.2,394822e60d96,ok,compiles,2,19.5,394822e60d96
commons-lang-0011,commons-lang,org/apache/commons/lang3/SystemUtils.java,field,"org.apache.commons.lang3.SystemUtils#IS_JAVA_10",ok,compiles,1,20.8,78e0b44a0765,ok,compiles,1,20.7,78e0b44a0765
commons-lang-0012,commons-lang,org/apache/commons/lang3/SystemProperties.java,field,"org.apache.commons.lang3.SystemProperties#JAVA_VERSION",ok,compiles,1,20.6,52f270cb064f,ok,compiles,1,20.3,52f270cb064f
commons-lang-0013,commons-lang,org/apache/commons/lang3/mutable/MutableInt.java,method,"org.apache.commons.lang3.mutable.MutableInt#MutableInt(Number)",ok,compiles,2,18.7,3724e6402480,ok,compiles,2,19.4,3724e6402480
